RecId	Type	Shape_area	LambertX	LambertY	BlockID	ParcelID	parcel_area	parcel_cover	centroid	has_front_garden	num_neighbours	num_facades	distance_to_bus_stop	distance_to_train_station	distance_to_kindergarten	distance_to_school
4279687	CL	112.0209	149222.27930087224	187840.05946523265	138164.0	5709793.0	735.6554	15.23	POINT (149222.2793008722 187840.0594652327)	True	0.0	4.0	399.819	399.819	399.819	399.819
4279688	CL	114.3275	149721.66870287075	189577.169961385	138180.0	5709023.0	680.2159	21.56	POINT (149721.6687028708 189577.169961385)	True	0.0	4.0	936.3760000000001	1260.4299999999994	866.481	866.481
4279689	CL	23.4021	149724.9852317385	189596.74834539148	138180.0	5709023.0	680.2159	21.56	POINT (149724.9852317385 189596.7483453915)	True	1.0	3.0	948.074	1272.1279999999995	878.1789999999999	878.1789999999999
4279690	ON	8.9093	149723.08679388696	189584.66792424608	138180.0	5709023.0	680.2159	21.56	POINT (149723.086793887 189584.6679242461)	True	0.0	4.0	936.3760000000001	1260.4299999999994	866.481	866.481
4279691	CL	162.6048	148898.83844747554	188888.71580949842	138141.0	5710181.0	889.2921	20.5	POINT (148898.8384474755 188888.7158094984)	True	0.0	4.0	322.558	556.6310000000001	842.6419999999999	842.6419999999999
4279692	ON	19.7199	148895.88472261644	188881.88250377442	138141.0	5710181.0	889.2921	20.5	POINT (148895.8847226164 188881.8825037744)	True	0.0	4.0	322.558	556.6310000000001	842.6419999999999	842.6419999999999
4279693	CL	118.6864	149022.74444484423	188314.69030892145	138163.0	5707895.0	773.2827	20.95	POINT (149022.7444448442 188314.6903089214)	True	0.0	4.0	248.0	795.861	52.427	52.427
4279694	CL	28.969	149003.0806812105	188318.0631023371	138163.0	5707895.0	773.2827	20.95	POINT (149003.0806812105 188318.0631023371)	True	0.0	4.0	248.0	795.861	52.427	52.427
4279695	ON	14.3482	149014.44217019613	188312.23489339725	138163.0	5707895.0	773.2827	20.95	POINT (149014.4421701961 188312.2348933973)	True	0.0	4.0	248.0	795.861	52.427	52.427
4279696	CL	89.797	149246.7313104711	187748.58390010623	138173.0	5710160.0	521.5509	19.83	POINT (149246.7313104711 187748.5839001062)	True	0.0	4.0	243.79500000000002	243.79500000000002	243.79500000000002	243.79500000000002
4279697	CL	13.6313	149247.81087234168	187734.20224030837	138173.0	5710160.0	521.5509	19.83	POINT (149247.8108723417 187734.2022403084)	True	0.0	4.0	243.79500000000002	243.79500000000002	243.79500000000002	243.79500000000002
4279698	CL	72.1943	149880.55572713935	188780.80217669345	138190.0	5709549.0	441.7176	16.34	POINT (149880.5557271393 188780.8021766935)	True	1.0	3.0	407.818	725.283	411.507	411.507
4279699	CL	138.6365	149339.10108312522	189121.8524316697	138152.0	5709320.0	619.1213	65.75	POINT (149339.1010831252 189121.8524316697)	False	1.0	3.0	241.778	276.1670000000001	891.5049999999999	891.5049999999999
4279700	CL	93.9819	149326.96559514338	189124.75509201706	138152.0	5709320.0	619.1213	65.75	POINT (149326.9655951434 189124.7550920171)	False	1.0	3.0	241.778	276.1670000000001	891.5049999999999	891.5049999999999
4279701	CL	62.9924	149324.86097567633	189099.91300141296	138152.0	5709320.0	619.1213	65.75	POINT (149324.8609756763 189099.913001413)	True	1.0	3.0	241.778	276.1670000000001	891.5049999999999	891.5049999999999
4279702	OO	71.1062	149332.22629881944	189122.32372394882	138152.0	5709320.0	619.1213	65.75	POINT (149332.2262988194 189122.3237239488)	False	0.0	4.0	241.778	276.1670000000001	891.5049999999999	891.5049999999999
4279703	ON	40.3852	149333.00609966944	189114.2766841092	138152.0	5709320.0	619.1213	65.75	POINT (149333.0060996694 189114.2766841092)	True	2.0	2.0	241.778	276.1670000000001	891.5049999999999	891.5049999999999
4279704	CL	131.1603	148938.71517443805	188651.1113260011	138141.0	5707944.0	1264.4042	10.37	POINT (148938.7151744381 188651.1113260011)	True	0.0	4.0	240.06300000000005	659.9069999999999	328.195	328.195
4279705	CL	82.8528	149613.41190412606	189259.5843124796	138146.0	5708511.0	330.8777	25.04	POINT (149613.4119041261 189259.5843124796)	False	2.0	2.0	560.6410000000001	615.8780000000003	839.7189999999998	839.7189999999998
4279706	CL	94.1746	148907.452488362	189409.4557445493	138147.0	5708284.0	385.3338	33.81	POINT (148907.452488362 189409.4557445493)	False	2.0	2.0	672.615	921.7280000000001	672.615	672.615
4279707	CL	36.1089	148955.61151746454	189426.74701291733	138147.0	5708284.0	385.3338	33.81	POINT (148955.6115174645 189426.7470129173)	False	2.0	2.0	642.499	891.6120000000001	642.499	642.499
4279708	CL	163.5522	149218.98916821333	187738.88653762906	138173.0	5708252.0	917.3846	17.83	POINT (149218.9891682133 187738.8865376291)	True	0.0	4.0	243.79500000000002	243.79500000000002	243.79500000000002	243.79500000000002
4279709	CL	99.5153	149211.1658789163	189300.7030630992	138148.0	5708315.0	520.4892	22.36	POINT (149211.1658789163 189300.7030630992)	True	1.0	3.0	214.456	584.8220000000001	978.5020000000001	978.5020000000001
4279710	ON	16.85	149211.528524507	189306.89066124993	138148.0	5708315.0	520.4892	22.36	POINT (149211.528524507 189306.8906612499)	True	0.0	4.0	214.456	584.8220000000001	978.5020000000001	978.5020000000001
4279711	CL	116.9217	149530.89696658906	189297.08767942857	138146.0	5710759.0	318.8488	36.67	POINT (149530.8969665891 189297.0876794286)	False	2.0	2.0	527.4200000000001	557.2550000000001	905.9949999999999	905.9949999999999
4279712	CL	58.0674	149356.40524649975	189052.1370079907	138153.0	5708877.0	109.7773	52.9	POINT (149356.4052464998 189052.1370079907)	False	2.0	2.0	215.25700000000003	245.09200000000004	860.4299999999998	860.4299999999998
4279713	CL	97.5504	150274.27454052257	188630.11206085572	138198.0	5710973.0	561.63	22.71	POINT (150274.2745405226 188630.1120608557)	True	1.0	3.0	628.3479999999998	1097.546	935.4969999999998	935.4969999999998
4279714	CL	30.0172	150293.5646416262	188636.69489057982	138198.0	5710973.0	561.63	22.71	POINT (150293.5646416262 188636.6948905798)	True	0.0	4.0	628.3479999999998	1097.546	935.4969999999998	935.4969999999998
4279715	CL	217.6059	149413.2812087039	189138.1477426217	138145.0	5709489.0	527.1029	41.28	POINT (149413.2812087039 189138.1477426217)	False	2.0	2.0	294.19599999999997	324.03099999999995	939.3689999999997	939.3689999999997
4279716	CL	152.9604	149585.07904087615	187819.85232635136	138175.0	5710980.0	1147.1072	13.33	POINT (149585.0790408762 187819.8523263514)	True	0.0	4.0	63.403999999999996	211.32	211.32	211.32
4279717	CL	98.6646	149629.70526730348	188080.41056347155	138167.0	5709678.0	605.003	21.21	POINT (149629.7052673035 188080.4105634716)	True	0.0	4.0	140.549	633.088	633.088	633.088
4279718	CL	19.1296	149637.93169060614	188062.46439743388	138167.0	5709678.0	605.003	21.21	POINT (149637.9316906061 188062.4643974339)	True	0.0	4.0	145.239	637.778	637.778	637.778
4279719	ON	10.5559	149636.64666421738	188078.7696108639	138167.0	5709678.0	605.003	21.21	POINT (149636.6466642174 188078.7696108639)	True	0.0	4.0	145.239	637.778	637.778	637.778
4279720	CL	1177.1148	149954.92123196647	189245.042536103	138187.0	5708407.0	1206.7083	100.0	POINT (149954.9212319665 189245.042536103)	True	0.0	4.0	322.268	946.842	252.373	252.373
4279721	ON	21.1545	149959.7341961032	189238.83723477367	138187.0	5708407.0	1206.7083	100.0	POINT (149959.7341961032 189238.8372347737)	True	0.0	4.0	322.268	946.842	252.373	252.373
4279722	ON	5.9922	149958.79367379966	189244.4395548026	138187.0	5708407.0	1206.7083	100.0	POINT (149958.7936737997 189244.4395548026)	True	0.0	4.0	322.268	946.842	252.373	252.373
4279723	ON	2.4468	149958.1315782257	189247.29587740917	138187.0	5708407.0	1206.7083	100.0	POINT (149958.1315782257 189247.2958774092)	True	0.0	4.0	322.268	946.842	252.373	252.373
4279724	CL	125.1204	150009.66345520274	188895.81376819784	138194.0	5709159.0	607.8493	20.58	POINT (150009.6634552027 188895.8137681978)	True	1.0	3.0	409.44899999999996	726.9139999999999	413.138	413.138
4279725	CL	47.097	149869.58101853784	189307.53167045105	138181.0	5709321.0	257.0847	18.32	POINT (149869.5810185378 189307.531670451)	True	2.0	2.0	574.6760000000002	938.9829999999998	504.78100000000006	504.78100000000006
4279726	CL	93.1513	149807.83962208228	189588.30077347322	138180.0	5709766.0	744.0189	15.58	POINT (149807.8396220823 189588.3007734732)	True	0.0	4.0	999.041	1323.0949999999993	929.146	929.146
4279727	CL	22.7973	149812.65659430015	189599.9846886911	138180.0	5709766.0	744.0189	15.58	POINT (149812.6565943001 189599.9846886911)	True	1.0	3.0	999.041	1323.0949999999993	929.146	929.146
4279728	CL	87.5057	149259.4469366676	187938.1268606814	138170.0	5709216.0	524.8871	24.28	POINT (149259.4469366676 187938.1268606814)	True	1.0	3.0	494.906	571.987	540.329	540.329
4279729	CL	39.9548	149265.1255461201	187923.63873683594	138170.0	5709216.0	524.8871	24.28	POINT (149265.1255461201 187923.6387368359)	True	1.0	3.0	494.906	571.987	540.329	540.329
4279730	CL	80.0054	149320.59642935012	189205.76636013782	138150.0	5710979.0	162.4242	49.26	POINT (149320.5964293501 189205.7663601378)	False	1.0	3.0	308.69399999999996	338.52899999999994	953.8669999999997	953.8669999999997
4279731	CL	117.8326	149385.6733683362	187868.4202922754	138170.0	5708233.0	837.3917	14.07	POINT (149385.6733683362 187868.4202922754)	True	0.0	4.0	344.52	492.43600000000004	492.43600000000004	492.43600000000004
4279732	CL	124.0422	149174.2774634113	187821.63310739282	138164.0	5708788.0	800.6758	19.2	POINT (149174.2774634113 187821.6331073928)	True	0.0	4.0	399.819	399.819	399.819	399.819
4279733	CL	29.7091	149188.83960743688	187836.02082892915	138164.0	5708788.0	800.6758	19.2	POINT (149188.8396074369 187836.0208289291)	True	0.0	4.0	399.819	399.819	399.819	399.819
4279734	CL	75.4826	150135.74290789777	189092.8595051997	138199.0	5709467.0	329.1232	34.5	POINT (150135.7429078978 189092.8595051997)	False	2.0	2.0	148.753	856.1129999999999	93.418	93.418
4279735	CL	38.068	150143.03343445383	189055.91201073604	138199.0	5709467.0	329.1232	34.5	POINT (150143.0334344538 189055.912010736)	True	2.0	2.0	97.717	805.0769999999999	42.382000000000005	42.382000000000005
4279736	CL	69.4317	150199.46355289614	188730.35978338108	138198.0	5710356.0	585.9104	24.58	POINT (150199.4635528961 188730.3597833811)	True	1.0	3.0	312.06899999999996	932.994	619.2180000000001	619.2180000000001
4279737	CL	42.3175	150207.166327672	188743.12883192746	138198.0	5710356.0	585.9104	24.58	POINT (150207.166327672 188743.1288319275)	True	1.0	3.0	312.06899999999996	932.994	619.2180000000001	619.2180000000001
4279738	CL	19.5652	150208.3057246573	188734.8334302811	138198.0	5710356.0	585.9104	24.58	POINT (150208.3057246573 188734.8334302811)	True	1.0	3.0	312.06899999999996	932.994	619.2180000000001	619.2180000000001
4279739	OO	12.7234	150205.3167680728	188732.6399166319	138198.0	5710356.0	585.9104	24.58	POINT (150205.3167680728 188732.6399166319)	True	1.0	3.0	312.06899999999996	932.994	619.2180000000001	619.2180000000001
4279740	CL	77.9763	150016.40399953633	189334.30156917297	138184.0	5707953.0	303.1079	25.73	POINT (150016.4039995363 189334.301569173)	True	2.0	2.0	512.612	1137.1859999999995	442.717	442.717
4279741	CL	133.4632	150145.88703672658	188811.52640825618	138198.0	5709203.0	754.9019	22.61	POINT (150145.8870367266 188811.5264082562)	True	2.0	2.0	335.071	887.264	573.488	573.488
4279742	CL	29.6736	150209.11637312837	188863.02498167273	138198.0	5709203.0	754.9019	22.61	POINT (150209.1163731284 188863.0249816727)	True	0.0	4.0	186.68	1035.655	517.927	517.927
4279743	ON	7.5174	150210.6867823165	188861.10886017114	138198.0	5709203.0	754.9019	22.61	POINT (150210.6867823165 188861.1088601711)	True	0.0	4.0	186.68	1035.655	517.927	517.927
4279744	CL	80.8608	148545.23559995246	189601.869023892	138143.0	5710436.0	676.6382	11.95	POINT (148545.2355999525 189601.869023892)	True	0.0	4.0	129.063	378.17599999999993	129.063	129.063
4279745	CL	49.4586	149544.7249750742	189094.58469272876	138155.0	5709131.0	71.367	69.3	POINT (149544.7249750742 189094.5846927288)	False	2.0	2.0	442.958	498.19499999999994	726.6849999999998	726.6849999999998
4279746	CL	23.9878	149460.0229375303	189307.13431990813	138149.0	5710913.0	23.9878	100.0	POINT (149460.0229375303 189307.1343199081)	True	0.0	4.0	453.48499999999996	483.31999999999994	979.9299999999998	979.9299999999998
4279747	CL	94.3811	149783.12645889277	189361.86246021907	138181.0	5710133.0	406.3122	24.86	POINT (149783.1264588928 189361.8624602191)	True	1.0	3.0	580.1560000000001	933.503	510.261	510.261
4279748	CL	6.6451	149784.25372082987	189339.5462768157	138181.0	5710133.0	406.3122	24.86	POINT (149784.2537208299 189339.5462768157)	True	0.0	4.0	574.4620000000001	927.0859999999999	504.56700000000006	504.56700000000006
4279749	CL	179.1952	150242.3759005077	188062.62979156838	138202.0	5710866.0	933.4057	19.2	POINT (150242.3759005077 188062.6297915684)	True	1.0	3.0	1174.9619999999998	1263.7720000000002	1204.156	1204.156
4279750	CL	83.2521	148645.34547110443	189438.05161766452	138143.0	5710940.0	347.3839	23.97	POINT (148645.3454711044 189438.0516176645)	True	2.0	2.0	474.36299999999994	723.4759999999999	474.36299999999994	474.36299999999994
4279751	CL	122.5877	151269.82447306326	188803.0665111834	138202.0	5710633.0	1593.9679	17.78	POINT (151269.8244730633 188803.0665111834)	True	1.0	3.0	135.72799999999998	572.0020000000001	572.0020000000001	572.0020000000001
4279752	CL	104.3296	151288.62742901107	188812.84840540896	138202.0	5710633.0	1593.9679	17.78	POINT (151288.6274290111 188812.848405409)	True	2.0	2.0	104.106	540.3800000000001	540.3800000000001	540.3800000000001
4279753	CL	52.4798	151262.1739984826	188812.39325925524	138202.0	5710633.0	1593.9679	17.78	POINT (151262.1739984826 188812.3932592552)	True	1.0	3.0	135.72799999999998	572.0020000000001	572.0020000000001	572.0020000000001
4279754	ON	4.0375	151292.89853381418	188815.79386797777	138202.0	5710633.0	1593.9679	17.78	POINT (151292.8985338142 188815.7938679778)	True	1.0	3.0	104.106	540.3800000000001	540.3800000000001	540.3800000000001
4279755	CL	139.5989	150267.7497239231	189107.1374214682	138199.0	5708609.0	363.5028	42.27	POINT (150267.7497239231 189107.1374214682)	False	2.0	2.0	163.20499999999998	938.399	175.704	175.704
4279756	CL	14.0395	150281.87617876654	189063.19893933105	138199.0	5708609.0	363.5028	42.27	POINT (150281.8761787665 189063.1989393311)	True	0.0	4.0	163.20499999999998	938.399	175.704	175.704
4279757	CL	51.1648	149224.89950785597	189495.90220348362	138144.0	5708903.0	239.6814	24.73	POINT (149224.899507856 189495.9022034836)	True	2.0	2.0	584.294	954.6600000000002	1348.34	1348.34
4279758	CL	8.1127	149237.55203442686	189492.435625543	138144.0	5708903.0	239.6814	24.73	POINT (149237.5520344269 189492.435625543)	True	1.0	3.0	428.43600000000015	798.8020000000001	1192.482	1192.482
4279759	CL	179.5367	150320.12150606586	191035.33150111182	138249.0	5709870.0	1518.076	12.34	POINT (150320.1215060659 191035.3315011118)	True	0.0	4.0	0.0	0.0	0.0	0.0
4279760	ON	7.8071	150320.17121826977	191026.3400543344	138249.0	5709870.0	1518.076	12.34	POINT (150320.1712182698 191026.3400543344)	True	0.0	4.0	0.0	0.0	0.0	0.0
4279761	CL	98.3087	149186.52730284331	188006.78794542	138174.0	5708061.0	489.9785	22.64	POINT (149186.5273028433 188006.78794542)	False	2.0	2.0	558.8539999999999	558.8539999999999	409.85200000000003	409.85200000000003
4279762	CL	12.6087	149190.177173469	188056.65569801227	138174.0	5708061.0	489.9785	22.64	POINT (149190.177173469 188056.6556980123)	True	0.0	4.0	556.265	608.014	360.69199999999995	360.69199999999995
4279763	CL	77.0376	149337.11321400065	189085.01063783557	138152.0	5709319.0	146.6331	52.54	POINT (149337.1132140007 189085.0106378356)	False	2.0	2.0	241.778	276.1670000000001	891.5049999999999	891.5049999999999
4279764	CL	214.4529	150720.5959767135	188334.04157316065	138202.0	5708310.0	1438.1273	15.88	POINT (150720.5959767135 188334.0415731606)	True	1.0	3.0	640.1319999999998	640.1319999999998	640.1319999999998	640.1319999999998
4279765	ON	9.3628	150723.5138549892	188328.28171153998	138202.0	5708310.0	1438.1273	15.88	POINT (150723.5138549892 188328.28171154)	True	0.0	4.0	640.1319999999998	640.1319999999998	640.1319999999998	640.1319999999998
4279766	ON	4.5295	150718.1652600331	188341.15393992452	138202.0	5708310.0	1438.1273	15.88	POINT (150718.1652600331 188341.1539399245)	True	1.0	3.0	695.053	695.053	695.053	695.053
4279767	CL	136.7072	149010.56422286754	188405.0897955653	138163.0	5708455.0	1074.7131	14.42	POINT (149010.5642228675 188405.0897955653)	True	0.0	4.0	150.02100000000002	697.882	153.06300000000002	153.06300000000002
4279768	CL	18.3103	148990.55249705366	188412.85202089135	138163.0	5708455.0	1074.7131	14.42	POINT (148990.5524970537 188412.8520208914)	True	0.0	4.0	150.02100000000002	697.882	153.06300000000002	153.06300000000002
4279769	CL	47.5307	148363.27408159425	189236.27331031137	138142.0	5708195.0	47.5307	100.0	POINT (148363.2740815943 189236.2733103114)	True	2.0	2.0	0.0	0.0	661.767	661.767
4279770	CL	90.2631	149892.04488530758	189199.53533012213	138188.0	5708215.0	303.5865	29.73	POINT (149892.0448853076 189199.5353301221)	False	2.0	2.0	456.431	961.167	386.536	386.536
4279771	CL	79.8704	148579.05837329844	189464.30561432906	138143.0	5709819.0	320.0794	24.95	POINT (148579.0583732984 189464.3056143291)	True	2.0	2.0	180.706	429.8189999999999	180.706	180.706
4279772	CL	90.28	149073.67979410672	189036.29260323627	138154.0	5708859.0	402.8574	22.41	POINT (149073.6797941067 189036.2926032363)	False	1.0	3.0	114.685	484.48400000000004	649.3610000000002	649.3610000000002
4279773	CL	84.2828	148936.44193219198	188845.87553396157	138141.0	5707915.0	840.331	13.33	POINT (148936.441932192 188845.8755339616)	True	1.0	3.0	84.607	435.74299999999994	488.867	488.867
4279774	CL	27.7182	148924.2611583395	188855.8469174585	138141.0	5707915.0	840.331	13.33	POINT (148924.2611583395 188855.8469174585)	True	1.0	3.0	84.607	435.74299999999994	488.867	488.867
4279775	CL	147.4113	149645.52711286844	189145.59011606564	138146.0	5709667.0	185.2692	79.57	POINT (149645.5271128684 189145.5901160656)	False	2.0	2.0	425.34100000000007	480.5779999999999	702.1539999999999	702.1539999999999
4279776	CL	138.8455	150383.26269993087	189142.56060192597	138199.0	5707884.0	155.7153	89.17	POINT (150383.2626999309 189142.560601926)	False	2.0	2.0	209.288	1057.2079999999996	294.51300000000003	294.51300000000003
4279777	CL	85.1228	149380.6979842274	187983.41281587645	138174.0	5709421.0	531.213	16.02	POINT (149380.6979842274 187983.4128158765)	True	0.0	4.0	408.012	555.928	555.928	555.928
4279778	CL	66.5115	149615.62058208714	189254.59478977128	138146.0	5710535.0	66.5115	100.0	POINT (149615.6205820871 189254.5947897713)	False	2.0	2.0	518.107	573.3440000000002	801.8339999999998	801.8339999999998
4279779	CL	33.5968	148349.9709194911	189194.03568327575	138140.0	5709144.0	33.5968	100.0	POINT (148349.9709194911 189194.0356832758)	True	0.0	4.0	0.0	0.0	661.767	661.767
4279780	CL	91.5493	148722.66664059297	189706.67809299973	138143.0	5708579.0	493.8589	18.54	POINT (148722.666640593 189706.6780929997)	True	1.0	3.0	365.161	614.274	365.161	365.161
4279781	CL	86.4435	148636.58481177952	189580.5052928129	138143.0	5710432.0	311.8805	27.72	POINT (148636.5848117795 189580.5052928129)	True	2.0	2.0	289.984	539.097	289.984	289.984
4279782	CL	216.4642	149180.4025460586	187909.89357707824	138164.0	5710040.0	904.9608	23.92	POINT (149180.4025460586 187909.8935770782)	True	0.0	4.0	500.182	500.182	468.52399999999994	468.52399999999994
4279783	CL	297.4574	150143.29206780775	188237.59612009837	138203.0	5709877.0	10647.6143	6.64	POINT (150143.2920678077 188237.5961200984)	True	0.0	4.0	1065.9159999999997	1372.8180000000002	1095.1100000000001	1095.1100000000001
4279784	CL	113.9766	150197.2261195229	188280.93163293536	138203.0	5709877.0	10647.6143	6.64	POINT (150197.2261195229 188280.9316329354)	True	0.0	4.0	1065.9159999999997	1372.8180000000002	1095.1100000000001	1095.1100000000001
4279785	CL	45.7041	150194.8861747174	188298.13179244378	138203.0	5709877.0	10647.6143	6.64	POINT (150194.8861747174 188298.1317924438)	True	0.0	4.0	1065.9159999999997	1372.8180000000002	1095.1100000000001	1095.1100000000001
4279786	ON	201.2237	150107.08717709218	188286.6729763616	138203.0	5709877.0	10647.6143	6.64	POINT (150107.0871770922 188286.6729763616)	False	0.0	4.0	816.1379999999998	1159.1079999999995	845.3319999999999	845.3319999999999
4279787	ON	26.2163	150203.22339906916	188287.345756609	138203.0	5709877.0	10647.6143	6.64	POINT (150203.2233990692 188287.345756609)	True	0.0	4.0	1065.9159999999997	1372.8180000000002	1095.1100000000001	1095.1100000000001
4279788	ON	22.4234	150192.54534819204	188280.45053101596	138203.0	5709877.0	10647.6143	6.64	POINT (150192.545348192 188280.450531016)	True	0.0	4.0	1065.9159999999997	1372.8180000000002	1095.1100000000001	1095.1100000000001
4279789	CL	143.4697	149176.95167712608	188235.5649373834	138174.0	5709778.0	1085.2406	13.22	POINT (149176.9516771261 188235.5649373834)	True	0.0	4.0	379.47200000000004	868.831	183.899	183.899
4279790	CL	94.3394	149052.54513176865	188984.25980678314	138154.0	5708192.0	215.3684	43.8	POINT (149052.5451317687 188984.2598067831)	False	0.0	4.0	123.23400000000001	478.4410000000001	643.3180000000001	643.3180000000001
4279791	CL	170.6489	150492.42045685535	188536.72569041242	138198.0	5708453.0	1030.7701	16.75	POINT (150492.4204568554 188536.7256904124)	True	0.0	4.0	768.8939999999998	957.0	957.0	957.0
4279792	ON	2.01	150488.4190072233	188538.86015474453	138198.0	5708453.0	1030.7701	16.75	POINT (150488.4190072233 188538.8601547445)	True	0.0	4.0	768.8939999999998	957.0	957.0	957.0
4279793	CL	76.6158	149645.85228012493	189098.49340735644	138146.0	5708425.0	105.9107	80.83	POINT (149645.8522801249 189098.4934073564)	False	3.0	1.0	370.819	426.0559999999999	654.5459999999998	654.5459999999998
4279794	CL	8.987	149644.8275707124	189110.9848474636	138146.0	5708425.0	105.9107	80.83	POINT (149644.8275707124 189110.9848474636)	True	2.0	2.0	370.819	426.0559999999999	654.5459999999998	654.5459999999998
4279795	CL	185.4775	148976.67966098787	188832.3407350728	138161.0	5709201.0	893.1399	24.43	POINT (148976.6796609879 188832.3407350728)	False	2.0	2.0	84.607	435.74299999999994	488.867	488.867
4279796	ON	32.7484	148966.1238172828	188838.4105184438	138161.0	5709201.0	893.1399	24.43	POINT (148966.1238172828 188838.4105184438)	False	1.0	3.0	84.607	435.74299999999994	488.867	488.867
4279797	CL	165.3817	149412.28883198288	188221.07778200886	138162.0	5710988.0	1367.0755	12.55	POINT (149412.2888319829 188221.0777820089)	True	0.0	4.0	232.85700000000003	756.4759999999999	383.36999999999995	383.36999999999995
4279798	CL	6.1641	149423.70688621583	188240.88768676177	138162.0	5710988.0	1367.0755	12.55	POINT (149423.7068862158 188240.8876867618)	True	0.0	4.0	232.85700000000003	756.4759999999999	383.36999999999995	383.36999999999995
4279799	CL	127.1716	149576.7435280649	187644.94742428517	138173.0	5710042.0	785.2226	16.2	POINT (149576.7435280649 187644.9474242852)	True	0.0	4.0	69.661	78.255	78.255	78.255
4279801	CL	74.2629	149147.67346374193	188775.3357306383	138161.0	5710634.0	74.2629	100.0	POINT (149147.6734637419 188775.3357306383)	False	2.0	2.0	274.60600000000005	536.195	390.00800000000004	390.00800000000004
4279802	CL	112.7011	149075.47976824647	188275.4673662239	138174.0	5709352.0	410.9712	27.42	POINT (149075.4797682465 188275.4673662239)	True	1.0	3.0	297.14200000000005	845.003	101.569	101.569
4279803	CL	78.5343	149835.77336538574	189391.82450931362	138186.0	5710476.0	328.1566	23.93	POINT (149835.7733653857 189391.8245093136)	True	2.0	2.0	816.696	1354.0029999999995	746.8009999999999	746.8009999999999
4279804	CL	79.7361	149844.7579525437	189392.0210786892	138186.0	5710892.0	371.8968	21.44	POINT (149844.7579525437 189392.0210786892)	True	1.0	3.0	816.696	1354.0029999999995	746.8009999999999	746.8009999999999
4279805	CL	110.5047	149478.2391536944	187876.49538755667	138168.0	5708626.0	797.8944	15.72	POINT (149478.2391536944 187876.4953875567)	True	0.0	4.0	291.051	438.967	438.967	438.967
4279806	ON	14.9251	149473.82784671718	187870.45863055644	138168.0	5708626.0	797.8944	15.72	POINT (149473.8278467172 187870.4586305564)	True	0.0	4.0	291.051	438.967	438.967	438.967
4279807	CL	93.3368	148591.43115257873	189612.40020483514	138143.0	5707883.0	448.3049	20.82	POINT (148591.4311525787 189612.4002048351)	True	1.0	3.0	129.063	378.17599999999993	129.063	129.063
4279808	CL	145.1174	149435.91365862446	187846.27702112502	138168.0	5709456.0	924.1999	16.89	POINT (149435.9136586245 187846.277021125)	True	0.0	4.0	261.921	409.837	409.837	409.837
4279809	ON	10.9488	149432.29027066275	187842.02577950415	138168.0	5709456.0	924.1999	16.89	POINT (149432.2902706628 187842.0257795042)	True	0.0	4.0	261.921	409.837	409.837	409.837
4279810	CL	115.0687	150156.87539412428	189629.08699216196	138180.0	5707994.0	1478.3543	7.78	POINT (150156.8753941243 189629.086992162)	True	0.0	4.0	1009.4130000000001	1633.9869999999999	939.518	939.518
4279811	CL	126.5826	149618.46436844932	189233.1647710129	138146.0	5710808.0	372.6022	33.97	POINT (149618.4643684493 189233.1647710129)	False	3.0	1.0	518.107	573.3440000000002	801.8339999999998	801.8339999999998
4279812	CL	85.7158	150474.80676086558	189147.84449464554	138199.0	5710616.0	431.7409	19.85	POINT (150474.8067608656 189147.8444946455)	True	1.0	3.0	217.87400000000002	1134.0319999999997	371.337	371.337
4279813	CL	204.3618	149017.29017888213	188365.92048703175	138163.0	5709763.0	1093.1927	25.01	POINT (149017.2901788821 188365.9204870317)	True	0.0	4.0	187.12800000000001	734.989	37.255	37.255
4279814	CL	63.0002	148995.86130998167	188358.6878182441	138163.0	5709763.0	1093.1927	25.01	POINT (148995.8613099817 188358.6878182441)	True	1.0	3.0	209.978	757.8389999999999	14.405	14.405
4279815	ON	6.0001	149000.1666744204	188360.8704071425	138163.0	5709763.0	1093.1927	25.01	POINT (149000.1666744204 188360.8704071425)	True	0.0	4.0	187.12800000000001	734.989	37.255	37.255
4279816	CL	103.4679	149031.28190652057	189171.52317559454	138140.0	5709336.0	188.5308	71.78	POINT (149031.2819065206 189171.5231755945)	False	2.0	2.0	283.20000000000005	703.551	951.6800000000001	951.6800000000001
4279817	CL	31.8558	149018.7068504753	189179.89306038953	138140.0	5709336.0	188.5308	71.78	POINT (149018.7068504753 189179.8930603895)	True	1.0	3.0	186.98700000000002	607.3380000000001	855.4670000000001	855.4670000000001
4279818	CL	146.7845	149238.3646302005	188642.06250305407	138159.0	5708348.0	626.4594	23.43	POINT (149238.3646302005 188642.0625030541)	True	0.0	4.0	130.51	417.351	245.91199999999998	245.91199999999998
4279819	CL	236.5711	149032.07836283845	188653.6794631918	138161.0	5709854.0	907.4812	30.44	POINT (149032.0783628385 188653.6794631918)	True	0.0	4.0	129.06599999999997	654.0219999999999	217.19799999999998	217.19799999999998
4279820	CL	14.5201	149034.74017954644	188666.2658964508	138161.0	5709854.0	907.4812	30.44	POINT (149034.7401795464 188666.2658964508)	True	1.0	3.0	253.87800000000001	593.5049999999999	352.724	352.724
4279821	CL	6.5272	149036.39630307548	188669.0804694111	138161.0	5709854.0	907.4812	30.44	POINT (149036.3963030755 188669.0804694111)	True	0.0	4.0	253.87800000000001	593.5049999999999	352.724	352.724
